id,entid,CaseType,EMPNUM,WOMEMPNUM,BUSST,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,income_tax_adjuste,incometax_actual,ENTTYPE,INDUSTRYPHY,REGCAPCUR,RECCAP,PARFORM,Unnamed: 0_y,NAME,industry_tax,registertype,economic_type,incometax_rate,collection_type,avg_EMPNUM,std_EMPNUM
2057,476282460,4,5.666666667,0,1,1,-0.079344776,0.360590175,-0.085821595,-0.504803227,-1.113003544,-0.671183255,-1.13937169,0.130210462,0.265780699,0.755242137,0.641062393,1.05449301,0.331428953,0.691052179,4000019.731,4000020.444,-0.422879996,-0.56870463,0.114428983,-0.046185861,0.750547873,0.609641441,0,0.515935551,3,0,1,6000,0,9366,12,2,8,67,0.25,0,3.666666667,2.309401077
2203,920321812,4,4,0,0,1,-0.168417857,0.329088374,0.500639162,1.349351831,-0.293449246,276.6253854,0.805949272,-0.5946055,0.133952809,-0.875456206,-276.7705678,-0.503743941,-0.35642263,-275.3177438,0.241220525,-0.66680482,0.721581068,0.793349289,0.255292564,1.245489899,0.552910465,-0.111648377,-828.406974,0.762105404,3,10,1,0,0,0,2,2,8,67,0.25,0,2,0
453,635226615,4,6.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,4904,0,0,0,0,0,0,0,0
1328,49593012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
2050,241484762,4,6.333333333,3.333333333,1,1,0.262213199,0.293902554,2399.974412,-0.456204017,0.181107161,22499.15744,0.005480975,-0.810708769,-0.324077703,0.958658908,-17000.55324,0.217915414,-0.51186819,-17000.27947,5548677.614,6840747.938,22499.81061,0.102204166,0.396749376,-0.56702202,0.845474879,-27999.48138,-5999.387915,0.354543631,8,10,1,1000,0,10798,8,2,8,41,0.25,0,3.5,2.886751346
881,344816768,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,0,0,0,0,0,0,0
2257,1080539525,4,6.5,6.666666667,1,1,0.360234983,38500.33552,13999.54004,19.47195515,126319.9762,92339.38827,266.6240867,-0.440788374,-0.068783968,1.064738983,-194110.6102,0.719234253,113.5363789,-194222.8327,26302.16746,28799.6951,51223.04737,38499.89296,14000.18797,-0.637202609,-0.022657782,-194223.4467,0,0.831835169,3,11,1,100,0,5683,0,2,8,56,0.25,0,2,0
624,643346326,4,0,0,0,1,1.265677093,694000.2565,0.096609714,2499.873512,-0.999533779,691002.4046,0.84454995,0.753027292,-1.330424363,-0.030275213,500.1557466,-0.961141319,-0.159750509,500.5542542,0.146625589,0.463349221,-0.469425163,693999.3193,-0.17257526,-1.069104961,0.010033466,0.005267142,0,499.1874021,3,11,1,0,0,0,1,0,19,206,0,2,2,0
1788,743094233,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,10186,3,0,0,0,0,0,0,0
263,1103426680,4,0,0,1,1,-0.32863972,27988300.02,27424267.25,139061.159,147000.5096,176951.7379,748.8744348,-0.48976863,0.686480328,0.090092908,100582.4203,374.9135313,1.144441598,100958.3713,6.169115098,705333.0128,-0.28518321,27232000.79,26743500.56,-0.495999696,1.362705336,59499.52237,171909.3825,16460.13345,3,9,1,0,0,1084,0,2,19,55,0.25,0,11.33333333,2.309401077
1635,538886366,4,118,58,1,1,0.828426294,-0.334433532,1.335430103,0.50982493,-0.454703572,0.311561596,-0.486130133,0.576165525,-0.476301142,-1.700569182,0.877029987,0.02580727,0.012589276,-0.774313707,0.316732667,-0.436656724,-1.468318299,0.069283447,-0.390465266,-0.459497728,0.089079825,-0.455297808,0,-0.345886633,17,11,1,0,0,6383,1,0,19,211,0,2,2.5,2.121320344
1439,163710962,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,0,0,12000,1,2,5,40,0.25,0,0,0
1970,695553735,4,0,0,0,1,1.616221974,2004.248624,-1.210136695,259.1645569,3999.093394,7999.958611,0.237476433,0.07252925,1.050175723,-0.094905063,-7692.658039,-0.363978048,0.630765103,-7690.977453,9500.107252,4099.3304,-0.828160959,0.448232001,-0.169039863,0.006603991,0.211169698,0.507754932,-15384.41918,0.313086226,38,12,1,0,1,9043,4,2,2,67,0.25,0,1.5,2.121320344
1803,597303107,4,0,0,1,1,-0.38103041,0.049569722,-0.751659889,-0.740187971,-1.869154164,-1.450190802,-0.963730156,-0.855913446,0.347317406,-0.324177232,-0.418112751,1.211814631,0.195952279,-0.774811183,0.102004619,0.117865314,-0.651336924,-0.772504803,-0.606868218,-0.796331044,-1.148440661,0.042385054,0,0.397908765,3,9,1,400,0,10727,2,2,8,76,0.25,0,5,0
641,259531184,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2193,370733758,4,0,0,0,1,0.425294672,0.508265666,0.189619216,-0.438791525,-0.449367385,0.391298791,-0.224723609,-1.141163238,-0.333500707,0.535980761,-0.66438007,0.090702266,0.351342439,-0.825233673,98.59484231,100.1142626,-1.386987582,0.041098687,-1.062329392,0.259890811,-0.487314152,0.291779043,0,-0.339583304,37,5,1,500,0,10103,3,0,15,155,0.25,2,1,0
1960,572538608,4,8,0,1,1,-0.490527449,0,0,0,0,0,0,0,0,0,0,0,0,0,30019049.3,7513335.006,0,0,0,0,0,0,0,0,3,9,1,1000,0,9364,2,2,8,50,0.25,0,0,0
489,498495445,4,4.25,1,1,1,0.228257593,1.270474612,-1.402596274,-0.421126973,-1.156917365,-0.020689152,0.119896101,-1.744361061,-0.364147566,-0.664726987,0.31272512,-0.156486714,0.121821933,0.425578254,1.830044636,-0.184596965,1.192853679,-1.175447804,-0.315192358,-0.694113854,-0.423164317,-1.185815146,0,0.442897229,5,11,1,0,0,0,0,0,19,211,0,2,2,0
1844,683960584,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,1000,1,9593,3,0,0,0,0,0,0,0
1735,829506502,4,10,7.5,1,1,-0.191040018,-0.61428431,0.255031696,-0.141230496,-0.089474393,21164.00622,681.9702265,-0.00646145,0.030637209,1.218999994,-21846.02306,-1.056564816,1.238788876,-21846.22234,2499.725755,2499.741008,-0.071745326,-0.830087626,0.192878096,-0.0736031,-0.350652885,-1483.352817,-81720.79205,-0.678319251,17,9,0,0,0,8321,3,2,8,76,0.25,0,2,1.414213562
147,929663379,4,0,0,0,1,0.932152579,0.016632162,0.720433613,0.576957544,1.971206855,0.918671826,0.832745789,-1.146595894,-1.384067674,-1.407098133,-0.146264696,-0.635229537,-1.015131143,-1.336140077,-1.164504771,-0.674269673,0.491943586,1.429585607,0.939875027,0.386845303,-0.498978032,0.766409747,0,0.275096925,3,11,1,0,0,0,0,0,8,206,0,2,2,0
1535,377161734,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
1987,837743488,4,7,0,1,1,0.642825549,0.235990286,0.016032056,-0.116313927,-0.905869262,23456.22322,156.2512704,-0.161032953,0.624068259,-1.439783432,-23613.1984,-0.115851221,1.497296394,-23614.39395,60039140.13,60039140.1,11999.61649,0.667188594,-0.954612085,0.101858899,0.215828367,-10000.19721,-37029.86697,-0.758882715,3,10,1,5000,0,9025,5,2,8,50,0.25,0,1,0
1370,198997911,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0
2271,1174164290,4,8,1,1,1,0.48024167,17344.27469,-1.482758737,-0.297653319,1.362208291,38150.82369,-30.59811493,0.546833571,-0.809046004,0.595976307,-20774.57916,428.7548683,-0.201354302,-20345.59081,32499.99907,32500.48156,31498.61531,17344.90073,0.692195044,-0.961518755,0.885129939,-20345.09617,0,1.317146339,3,11,1,200,0,0,0,0,19,209,0.25,2,3,2.828427125
660,485439409,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,0,0,0,0,0,0,0,0,0
1795,1111263046,4,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1000,1,0,2,0,0,0,0,0,0,0
187,515804857,4,0,0,0,1,1.194867582,0.260254232,-0.493295379,0.857992779,1.03633841,-1.129042759,-0.515598725,-0.136340721,-1.076809622,0.028598544,1.006703398,-1.913911313,-0.147857466,-0.568441519,-0.452917682,-0.423055317,-0.401083624,0.823470881,0.810962382,-0.098370443,0.055810602,-0.238224952,0,1.285151935,0,11,1,100,0,0,0,0,8,206,0,2,5,0
1148,262483415,4,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,10,0,0,0,0,0,0,0,0,0,0
609,979796624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,0,0,0,0,0,0,0,0
1931,741197378,4,116.5,74,1,1,-0.589628742,2713000.387,1544999.445,7500.181047,123500.5151,15602500.53,-294999.1365,8000.355789,-0.519568847,1.271803342,-14278999.79,0.241564355,1.647638773,-14279000.09,-0.158727046,0.150523405,1.116256079,2712999.809,1545000.459,0.169984482,-0.110491203,-14278999.3,0,-1.004660076,24,9,1,0,0,8855,3,0,12,168,0,2,114,0
198,699365643,4,0,0,0,1,0.428727796,0,0,0,0,15025.14309,290.6317914,0,0,0,-15315.5031,0,0,-15315.31403,10014849.4,10014850.68,0,0,0,0,0,0,-12315.45942,0,3,11,1,1000,0,0,2,2,8,48,0.25,0,1,0
294,137887832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,50,0,0,2,0,0,0,0,0,0,0
767,155108186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
401,307832564,4,0,0,0,1,0.752290627,-1.225411629,0.335598991,-0.119788572,-0.114087169,214.0918733,0.719254245,-1.025690884,0.671503612,-0.703608316,-213.8621748,1.424443929,1.672062057,-214.2813075,-0.134935366,-0.752791749,0.828926285,-2.350266953,-0.207406864,1.201617753,0.882060577,1.120435863,-426.6124186,-0.935935955,5,11,1,0,0,2873,1,2,19,27,0.25,0,2,1.414213562
123,621160066,4,336.3333333,180.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,1,0,0,5913,1,0,0,0,0,0,0,0
203,1031153973,4,5.333333333,5.666666667,1,1,-0.193078227,0.278080681,-1.106930407,1.081688654,-0.100530335,14249.99977,0.069289463,0.079660852,-0.400388518,-1.390203414,-14248.52951,-0.454023894,0.880298318,-14250.70236,610348.4096,610350.0391,14248.75929,-0.581867892,0.12565911,1.080411897,1.559297628,-14248.94537,0,0.719660362,3,11,1,3,0,439,1,0,8,211,0.25,2,2.5,0.707106781
836,1000291316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,50,0,4144,0,2,19,47,0.25,0,0,0
1440,922669892,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,1,0,0,0,1,0,0,0,0,0,0,0
1734,773620016,4,10.5,5,1,1,0.692327014,76500.0038,-0.367795831,1080.87909,27469.24012,527241.8115,-247619.4565,0.055910414,-1.128799085,611087.2758,75867.87072,600432.8892,33262.44565,409517.9811,81240278.7,81582625.92,444093.0045,68666.31553,0.394170314,0.469347347,-0.422477038,237614.146,521640.8051,141967.659,7,11,1,5000,0,8131,17,2,5,55,0.25,1,5.333333333,3.055050463
1696,20822760,4,35.25,25.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,8151,1,0,0,0,0,0,0,0
1708,321583165,4,5.5,5.5,1,1,1.862231819,-0.412416551,0.50617296,0.159818062,0.759503159,0.731569562,1.251849551,0.400280204,-0.574924406,0.29667519,-0.708439975,-0.978719247,-0.220445362,0.710130144,9999999.162,10000000.77,-1.501411805,-0.106355845,-0.211320148,0.500438019,-0.667208399,0.077908319,0,-0.6324612,6,11,1,50,0,8421,1,2,0,56,0.25,0,1,0
2272,477280607,4,6,3,1,1,0.14463845,0.511186734,1.137859833,0.96327437,-0.015558991,4122.136722,769207.9556,0.459258322,0.11676741,0.451759698,-618663.6823,-0.36732832,0.139530722,-618662.7643,8010398.939,8174282.723,0.755038663,-0.550867006,-0.608946052,0.642342827,0.090168836,-1025584.146,-8281.992274,0.263260596,6,11,1,2000,0,5691,0,2,19,67,0.25,0,1,0
1154,316092570,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
1662,180104841,4,31.33333333,13,1,1,-0.214433249,-0.441091088,-1.236551243,-0.532497015,0.745835751,-0.26667835,-0.624381095,-0.54577586,0.573655456,-0.238315,-0.62424236,0.729557797,-0.48455938,0.127383485,33333334.01,33333332.77,-0.558291489,-0.300941788,0.671171514,0.50228994,-0.917785004,-0.138657484,0,-0.368375066,8,0,1,0,0,7450,0,0,8,82,0.25,2,5.666666667,1.154700538
1760,983569656,4,4.666666667,5,1,1,0.530115159,838435.8705,733334.4795,2745.582272,0.434329147,159446.8653,107.63859,-0.796307295,-0.592762506,0.227110441,-57863.53647,0.172304872,-0.695374116,-57862.79743,1699999.802,1700000.419,-0.399478982,838436.8023,733333.4297,-0.488607734,0.361476157,-57862.77959,0,0.159057662,3,10,1,0,0,0,2,0,8,222,0.25,2,2.333333333,1.154700538
855,1128714156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,50,0,0,0,0,0,0,0,0,0,0
1590,859307071,4,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,1,0,0,6233,1,0,0,0,0,0,0,0
642,232878265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
2,564421968,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,5000,0,0,2,0,0,0,0,0,0,0
2161,297748134,4,4.75,2.333333333,1,1,0.840229187,64250.8218,0.572945055,3598.347999,-0.457641821,57877.60086,188.0796801,0.08358576,0.152454885,-0.239748087,2584.9846,0.146017122,2.960314597,2583.209739,1272338.408,1272337.719,-0.098774687,0.54002197,0.156616864,1.228958478,-0.121113691,-0.507421657,10340.2473,646.1641843,3,11,1,1000,0,9452,3,2,8,67,0.25,0,1,0
699,131200222,4,0,0,0,1,-0.003206537,0.841945963,-1.240896642,-0.213568302,1.770483629,0.12722835,-1.183656041,-0.064283341,1.169269742,-0.279809663,-0.620377672,-1.039455085,2.570079979,-0.456438768,1.503658314,-0.676865261,0.057265933,0.696896508,-1.407597653,1.373275662,0.273217108,-0.454187978,0,0.868559605,3,11,1,0,0,0,0,0,8,211,0,2,6,0
1637,219488280,4,8.333333333,9.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,1,0,0,6097,3,0,0,0,0,0,0,0
1292,1126050497,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,2,0,0,0,0,0,0,0
2211,975607122,4,5.4,5.666666667,1,1,-1.106889049,345001.1759,395998.9129,-0.143372181,-0.565751854,-0.034331572,-0.01440127,-0.516083443,0.415291089,0.447850386,-51000.87812,41999.60986,0.020530262,-8999.689796,334.1855364,333.1612115,-1.207782473,345000.3642,395998.9069,-1.005285296,-0.735600916,-8999.574745,0,0.463161452,5,11,1,0,0,8964,3,2,8,67,0.25,0,2.333333333,1.154700538
1521,172819580,4,0,0,0,1,-0.009785753,-0.486863836,0.071334141,1.443557163,-0.70217056,-0.417257597,0.361546494,-1.466751034,-0.581933128,0.604628335,-0.546636516,-1.212173386,-1.155134193,-1.877489009,0.142557231,0.966043825,0.223139896,0.027997703,1.519414134,0.597938677,-0.486433501,-0.210362375,0,-0.298669814,3,11,1,0,0,0,1,0,8,195,0,2,2,0
1854,210467886,4,8.2,5,1,1,0.19412839,55833.538,1299.992479,0.105248712,0.064853002,66286.40079,264.3486645,-0.01270134,0.266713405,0.550701553,-12016.42807,-1.504616796,-0.46546932,-12016.52116,166734.0978,166733.1599,20257.63829,55832.57109,1300.456311,-0.121140483,-0.117273901,-12016.60931,0,0.745479803,5,11,1,0,1,11056,0,2,8,67,0.25,0,1.333333333,0.577350269
1137,793519841,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
2242,223377099,4,5.833333333,7,1,1,0.745055707,390154.5782,0.322077661,0.327757951,-0.072722287,0.34023015,-0.287247399,-0.105254103,-0.799177694,-0.41922899,0.709902923,0.835917611,-0.658635431,41313.45597,43500.77915,43500.42074,-1.038290501,429000.4151,-0.321930697,0.312512421,-1.030685044,40480.06436,0,1673.85138,5,5,1,10,0,5550,1,2,19,23,0.25,1,1.333333333,0.577350269
1632,922021901,4,8.666666667,9.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,1,0,0,6439,3,0,0,0,0,0,0,0
1999,382534246,4,5.75,6.333333333,1,1,-1.435685642,0.0321058,-0.293032623,-0.596340592,0.297483409,201.53132,-0.919713256,0.125901403,1.493159038,-0.124549767,-198.7775349,0.408567473,1.809892064,-201.51812,-1.118778502,-1.36735269,2.146892687,0.382768529,-1.578986771,-1.019875692,0.58382134,-201.6782398,0,0.502197385,8,11,1,0,1,10835,5,0,8,214,0.25,2,2,0
664,706785836,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0
684,625732720,4,22.33333333,22.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,3768,1,0,0,0,0,0,0,0
1258,297840921,4,15.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,1,0,0,2733,1,0,0,0,0,0,0,0
318,654517147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
649,1074939474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,2000,0,0,1,2,8,48,0.25,1,0,0
1435,1158231606,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0
1480,1057417896,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
710,170689014,4,39.5,30.66666667,1,1,-0.191417349,0.050110252,0.254268374,-0.006616338,-0.428278098,-0.406056076,0.327408509,-0.003894238,-0.080552219,-0.427946913,1.009735981,1.001586818,0.718880984,0.314526604,0.295871964,0.183357781,-0.302243945,0.589519492,-0.615385437,0.754740288,0.107425133,0.920676455,0,-0.569266836,31,9,0,0,0,5121,4,0,20,175,0,2,13,0
1283,37548048,4,10.5,6,1,1,0.064313071,-0.762842368,-1.391988804,-0.35253257,0.937654009,169.6816128,-0.068969092,2.140225268,2.061879553,0.919974332,-169.7111595,-0.180928634,-0.206952213,-170.3342789,-0.29541799,0.471612316,-1.17882804,-0.827308578,1.444914528,0.4718959,-0.229431455,-168.2795947,0,0.580163384,6,11,1,0,0,0,0,0,8,173,0.25,2,5,0
1769,91850727,4,0,0,0,1,-0.67399143,-0.272455353,-1.018193666,0.561614048,-0.599189739,0.643380363,-0.207233854,-0.344227046,-0.194662241,-0.245367025,-0.034770114,0.275307547,0.674972615,0.008678974,-0.520845231,0.41533879,1.173670688,-0.060848422,0.659091298,-0.134145653,-0.91825848,-0.590096384,0,0.074862376,3,11,1,0,0,0,3,0,8,222,0,2,2,0
973,749144387,4,5.2,5,1,1,1.436223377,0.371231994,0.391276368,0.278419072,0.692655381,-0.656260036,-0.080989463,-0.390378397,0.096606363,-0.186291503,0.556343496,0.321755456,-0.393580914,0.170925653,-0.210298184,0.108093741,-0.26277887,-0.123077324,0.149129069,-0.516678823,0.336578242,-0.520505812,0,-0.275835771,3,11,1,50,0,0,0,2,8,43,0.25,1,1,0
1307,563543209,4,0,0,0,1,0.980396538,0,0,0,0,8492.795065,667.4671035,0,0,0,-9160.496226,0,0,-9160.258881,2000050.222,2000048.686,0,0,0,0,0,0,-9158.863744,0,3,11,1,200,0,0,2,2,8,67,0.25,0,0,0
1401,288764239,4,7.25,8,1,1,1.063225504,0,0,0,0,4081.833002,406.5424267,0,0,0,-4489.051352,0,0,-4489.834197,0,0,0,0,0,0,0,0,-4489.590167,0,5,11,1,10,0,2478,0,2,8,76,0.25,0,0,0
1409,1092634720,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
1497,328074928,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,1,0,0,0,0,0,0,0
2039,630988110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,1,0,1,0,0,0,0,0,0,0
1530,78281172,4,0,0,1,1,-0.629779087,-0.938303632,-0.772462507,-0.597102893,0.024561658,14710.73537,4.231344345,0.045537902,0.407763519,0.162773978,-14713.37933,-0.568447394,-1.598641738,-14713.84636,64447.7315,64448.21363,0.30901386,0.990273992,-0.649877881,-0.401673779,-0.36965382,-25000.1018,-4427.373903,0.069431992,3,11,1,10,0,6090,0,2,19,55,0.25,0,2,0
1664,927368862,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,5000,0,8299,0,0,0,0,0,0,0,0
1355,95541952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,1,0,0,0,0,0,0,0,0,0,0,0
2262,143364110,4,8.6,5.5,1,1,-0.519581994,-0.007546811,0.760400616,-0.034368247,0.839996338,0.523865469,-0.437598067,0.4465644,0.613177613,0.385380871,0.010997423,-1.15006172,-0.048218586,0.369620824,599999.5946,600000.3629,0.692598145,-0.563052105,-0.205417882,0.515602672,-0.605384135,0.781436708,0,-0.118984472,3,11,1,100,0,0,0,2,19,56,0.25,0,3.666666667,2.081665999
2278,113976139,4,6.333333333,2.666666667,1,1,1.041175562,0.01290613,-0.576624772,0.217562367,0.820778105,0.146352929,-1.194333114,-0.509649146,-1.137055235,0.836038687,0.457543402,0.123527986,0.741546465,-0.003411415,10000.80027,10000.54121,0.719515315,-0.635578008,-0.686700739,-0.094234972,0.139011486,0.573268835,0,-0.64999801,3,11,1,10,0,0,0,0,19,206,0.25,2,2,0
1644,226141851,4,39.33333333,16.33333333,1,1,1.074416669,2662424.229,357976.7392,10829.88232,1180493.757,1308990.24,912.9311,-0.780801551,-0.582799785,-0.135774156,-197443.8878,332.9181286,0.166947529,-197110.8268,141066.7543,141066.2312,932426.9197,2662424.036,357977.0281,-0.455531763,-0.529009037,-197110.3,0,0.627358025,3,11,1,0,0,0,0,0,8,206,0.25,2,26.33333333,36.95041723
1052,694935190,4,0,0,0,1,-0.102390466,-0.228383189,1.250493766,-0.403714711,-1.150374641,1.558506814,1.361892683,-0.089299034,0.157082044,-0.580975016,-0.127080014,0.983785654,0.36275322,-0.526336961,-0.642963665,-1.158958669,-0.277784711,-0.297429503,0.408161468,1.220683994,-0.824082109,0.458662713,0,0.640352542,3,11,1,0,0,0,0,0,8,210,0,2,2,0
796,898306591,4,9,0,0,1,1.474724326,11013300.27,11880550.46,8420.62806,91840.27414,8832.104815,33.70687524,0.308639628,-0.252302914,-0.264043942,-976380.1994,0.420868113,0.09634208,-976380.0419,264.1132537,264.0939944,0.06450681,-0.188849039,-0.1475916,-0.244642088,0.387879153,0.206223389,-1952760.23,-2.1123631,5,11,1,0,0,0,1,2,8,23,0.25,0,11.5,0.707106781
1598,901589297,4,5.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,50,0,0,0,0,0,0,0,0,0,0
1820,1157977132,4,11.5,9.666666667,1,1,-0.703138409,5594706.967,2199766.548,122993.3874,0.58875964,2429393.628,952319.9917,-0.664136171,0.715040364,96000.30723,-2037002.732,-1.00975442,260646.5854,-2297649.507,96107334.87,96107334.82,974026.8006,3076313.652,2016823.63,1296486.858,273943.8458,-2297650.617,0,95224.95479,8,4,1,1500,0,8676,19,2,8,17,0.25,1,8.666666667,9.073771726
1723,927152330,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0
1184,763126220,4,0,0,0,1,0.270986525,0.55672467,0.072731435,0.424326082,0.273883552,-1.098696384,-0.628878778,0.069203352,-0.534224903,0.885729193,-0.802273999,-0.07638224,0.429511728,0.382980614,0.421968682,0.062196075,-0.06515101,-0.001742266,0.159736369,0.444276642,0.353079312,-0.042134574,0,0.4451654,21,11,0,0,0,0,0,0,8,211,0,2,2,0
1060,1077965676,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,5107,0,0,0,0,0,0,0,0
541,1158820955,4,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
1679,40212297,4,18.25,6,1,1,0.165778566,0.941043399,0.30195753,0.213154852,1.91838176,231940.3894,1.165095615,-0.028707311,-1.1708585,-0.709814657,-231939.8541,-1.235513792,-0.08745636,-231940.3189,51839399.16,51839399.69,165025.1249,0.72416664,0.759304661,-0.612077421,-0.088308416,-231939.9972,0,0.136895975,9,12,1,5180,0,7993,11,0,15,172,0.25,2,5.5,0.707106781
